improve their understanding of mathematics < s > work better at group activities,['send tasks to other groups'],"{'Bleu_1': 7.692307691715977e-17, 'Bleu_2': 8.006407689612819e-17, 'Bleu_3': 8.352713247389653e-17, 'Bleu_4': 8.737167850948829e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
being a vegetarian is not easy for everyone . < s > being a vegetarian can help you live a healthier life . < s > there is a connection between red meat consumption and various diseases .,"[""many people give up before their bodies can adjust to the transition . [ sep ] many people quit because they ' re poorly educated about nutrition . [ sep ] consuming 1 5 0 grams protein a day can be harmful .""]","{'Bleu_1': 0.1153565866325618, 'Bleu_2': 1.6532873052280767e-09, 'Bleu_3': 4.052752199546487e-12, 'Bleu_4': 2.0207357451040582e-13, 'ROUGE_L': 0.0976781425140112, 'CIDEr': 0.0}"
the writer didn ' t know there was a lot of people at the scene . < s > the writer ' s son was on the phone with 9 1 1 when the accident happened .,['debbie romine offered much help to the victims .'],"{'Bleu_1': 0.05405405405259316, 'Bleu_2': 1.2253577034561021e-09, 'Bleu_3': 3.50068130672849e-12, 'Bleu_4': 1.884710726818381e-13, 'ROUGE_L': 0.09767814251401122, 'CIDEr': 0.0}"
they will be the first pandas in asia < s > they will bring in 2 0 billion yuan a year < s > they will dine on rare bamboo from the central japanese mountain of izu,['an additional 1 million people will visit the zoo'],"{'Bleu_1': 0.05405405405259316, 'Bleu_2': 1.2253577034561021e-09, 'Bleu_3': 3.50068130672849e-12, 'Bleu_4': 1.884710726818381e-13, 'ROUGE_L': 0.09767814251401122, 'CIDEr': 0.0}"
they spend most of their time on land . < s > they are able to fly from earth to the moon .,['the females are responsible for hatching the eggs . [ sep ] the females usually lay several eggs at a time . [ sep ] most of them normally live more than 4 0 years .'],"{'Bleu_1': 0.17294157500369609, 'Bleu_2': 0.06683484842175588, 'Bleu_3': 4.944305326745055e-07, 'Bleu_4': 1.3612997477278864e-09, 'ROUGE_L': 0.09780865847140566, 'CIDEr': 0.0}"
people forced to live by the rising sea level . < s > people forced to live by the rising sea level . < s > people forced to work in the sea .,['rare animals moving from place to place for climate changes .'],"{'Bleu_1': 0.05882352941003464, 'Bleu_2': 1.3351146745465193e-09, 'Bleu_3': 3.819111929937049e-12, 'Bleu_4': 2.0588815727345864e-13, 'ROUGE_L': 0.09791332263242375, 'CIDEr': 0.0}"
the effects of jet lag on memory are too much < s > many scientists have found the causes of jet lag < s > the brain can be damaged by too much stress,['the woman who were studied in the research were not healthy'],"{'Bleu_1': 0.05882352941003464, 'Bleu_2': 1.3351146745465193e-09, 'Bleu_3': 3.819111929937049e-12, 'Bleu_4': 2.0588815727345864e-13, 'ROUGE_L': 0.09791332263242375, 'CIDEr': 0.0}"
show that the behavior of urban ants is totally different from that of humans . < s > prove that the rational animals make irrational decisions . < s > show that there are more rational animals than humans in a zoo .,['explain how to make a more reasonable choice when buying houses . [ sep ] criticize the selfishness of human nature .'],"{'Bleu_1': 0.1627906976706328, 'Bleu_2': 1.9687480773490648e-09, 'Bleu_3': 4.555459036750932e-12, 'Bleu_4': 2.204875701880168e-13, 'ROUGE_L': 0.09801821103374397, 'CIDEr': 0.0}"
thinks it is impossible for nations to be destroyed without using modern technology < s > thinks it is impossible for nations to be defeated by modern technology < s > is satisfied with american people ' s attitude towards china and america,['thinks american government share the same opinions with its people [ sep ] believes the weapons of great destruction are never used'],"{'Bleu_1': 0.09302325581179019, 'Bleu_2': 1.4882336590863374e-09, 'Bleu_3': 3.780240780358952e-12, 'Bleu_4': 1.9170109753033433e-13, 'ROUGE_L': 0.09801821103374397, 'CIDEr': 0.0}"
there are many more fast fishing practices . < s > japanese fishing industry has been destroyed . < s > the japanese fishing industry has been seriously damaged .,"[""longline boats now might catch fewer fish every one - hundred hooks . [ sep ] fish even able to reproduce don ' t have the chance to live longer .""]","{'Bleu_1': 0.09672161004175253, 'Bleu_2': 1.7960752085721848e-09, 'Bleu_3': 4.812139117360374e-12, 'Bleu_4': 2.5135849587343386e-13, 'ROUGE_L': 0.09807073954983923, 'CIDEr': 0.0}"
the magazine is mainly aimed at second - year webelos scout < s > only girls can read the magazine . < s > teenagers in the us and the uk like to read teen magazine,"[""j - 1 4 is distributed in two editions for teens of different ages [ sep ] seventeen covers aspects like looking good , keeping fit and writing stories [ sep ] all the five magazines mentioned publish special editions except boys ' life""]","{'Bleu_1': 0.13345623381205382, 'Bleu_2': 1.7473522668777683e-09, 'Bleu_3': 4.158378765988048e-12, 'Bleu_4': 2.043793799252164e-13, 'ROUGE_L': 0.09822866344605477, 'CIDEr': 0.0}"
chinese students pay attention to their deaf < s > the best way for students to be admitted,['zhang yan will go to university . [ sep ] lucky disabled students [ sep ] a new rule for colleges .'],"{'Bleu_1': 0.13345623380463956, 'Bleu_2': 2.5072060621520343e-09, 'Bleu_3': 6.801166342818057e-12, 'Bleu_4': 3.5998736810324585e-13, 'ROUGE_L': 0.09822866344605477, 'CIDEr': 0.0}"
the number of the technical terms is smaller than that of a doctor < s > a great number of people are familiar with the technical terms < s > every profession has its own special vocabulary,['popular science has told its secrets to people all over the world [ sep ] no one can understand more things in profession now than ever'],"{'Bleu_1': 0.16216216215777943, 'Bleu_2': 2.1223817998318863e-09, 'Bleu_3': 5.048856110412341e-12, 'Bleu_4': 2.480418809498475e-13, 'ROUGE_L': 0.09833422890918861, 'CIDEr': 0.0}"
"the more often you train , the more effectively you will work < s > lumosity is a product that meets your need for real - life needs < s > talking a lot and developing a good habit are easy to achieve","[""brain training speeds up the recovery of breast cancer [ sep ] your brain is like a muscle because it gives you power [ sep ] people ' s mental abilities can ' t develop after they grow up""]","{'Bleu_1': 0.13953488371768527, 'Bleu_2': 1.8227065413983301e-09, 'Bleu_3': 4.327295461557814e-12, 'Bleu_4': 2.1215213862352895e-13, 'ROUGE_L': 0.09842678499394918, 'CIDEr': 0.0}"
believed boxing is safe for children < s > thousands of boys and girls taking part in the sport,['focused on professional boxing'],"{'Bleu_1': 0.0526315789445984, 'Bleu_2': 1.7099639200494266e-09, 'Bleu_3': 5.561282936163364e-12, 'Bleu_4': 3.219965714544208e-13, 'ROUGE_L': 0.09854604200323101, 'CIDEr': 0.0}"
people can eat and sleep in a very small lifeboat . < s > we can live in a very small lifeboat for a long time . < s > lifeboats only carry people for a short time,['fish in the sea are so dangerous .'],"{'Bleu_1': 0.05263157894598341, 'Bleu_2': 1.1926756082899304e-09, 'Bleu_3': 3.406021549710842e-12, 'Bleu_4': 1.8330256088670778e-13, 'ROUGE_L': 0.09854604200323101, 'CIDEr': 0.0}"
santa only gives them some gifts < s > santa uses his money to buy presents < s > santa is too strict with them,"[""santa has no sense of humor [ sep ] tremor convinced them he wasn ' t real""]","{'Bleu_1': 0.07999999999680003, 'Bleu_2': 1.825741858276003e-09, 'Bleu_3': 5.252712566047581e-12, 'Bleu_4': 2.84893182765089e-13, 'ROUGE_L': 0.09862570735650769, 'CIDEr': 0.0}"
have blood vessels in the brain,['have to kill female mosquitoes [ sep ] have ability to defend parasites'],"{'Bleu_1': 0.0519005373017995, 'Bleu_2': 1.7978873509068435e-09, 'Bleu_3': 6.3133910307212155e-12, 'Bleu_4': 4.0201983322969583e-13, 'ROUGE_L': 0.09870550161812298, 'CIDEr': 0.0}"
they don ' t like running,"[""it ' s so easy that all of them can get full marks""]","{'Bleu_1': 0.0519005373017995, 'Bleu_2': 1.7978873509068435e-09, 'Bleu_3': 6.3133910307212155e-12, 'Bleu_4': 4.0201983322969583e-13, 'ROUGE_L': 0.09870550161812298, 'CIDEr': 0.0}"
it was the largest pumpkin in the world . < s > it was born by howard dill ' s father . < s > dill ' s seeds were used to grow pumpkins .,"['it weighed over 1 , 0 0 0 pounds .']","{'Bleu_1': 0.05714285714122452, 'Bleu_2': 1.2964074470667444e-09, 'Bleu_3': 3.706719289846656e-12, 'Bleu_4': 1.9973527828806605e-13, 'ROUGE_L': 0.09878542510121457, 'CIDEr': 0.0}"
will never say anything to others < s > will do everything they want to do,['will always think about their future'],"{'Bleu_1': 0.06249999999609382, 'Bleu_2': 2.041241452187486e-09, 'Bleu_3': 6.676572574796895e-12, 'Bleu_4': 3.8898185452049755e-13, 'ROUGE_L': 0.09902597402597402, 'CIDEr': 0.0}"
you spend much time with your parents < s > you read more stories about kids,['you often help the old people'],"{'Bleu_1': 0.06249999999609382, 'Bleu_2': 2.041241452187486e-09, 'Bleu_3': 6.676572574796895e-12, 'Bleu_4': 3.8898185452049755e-13, 'ROUGE_L': 0.09902597402597402, 'CIDEr': 0.0}"
the robot is designed to help people move freely < s > the traditional clothes are out of date < s > the wearing of the robot is as easy as that of a suit,['it will be ten years before robotic devices are in use [ sep ] the robots in the robotic devices will do whatever you want to do'],"{'Bleu_1': 0.11428571428244902, 'Bleu_2': 1.83339699400327e-09, 'Bleu_3': 4.6701736593291766e-12, 'Bleu_4': 2.3752661405721664e-13, 'ROUGE_L': 0.09907958852192743, 'CIDEr': 0.0}"
be a member of the tfk kid reporter team < s > become a good newsmaker for time magazine,['write down their opinions for time for kids [ sep ] share their working experiences with other kids on famous media'],"{'Bleu_1': 0.09474606591131722, 'Bleu_2': 0.068831421100812, 'Bleu_3': 6.306713669439219e-07, 'Bleu_4': 1.93817745589646e-09, 'ROUGE_L': 0.09910641754670999, 'CIDEr': 0.0}"
he hated christmas very much < s > he didn ' t want to have presents,"[""santa claus was not satisfied with jack ' s behavior [ sep ] santa gave the tv to another child as a present""]","{'Bleu_1': 0.12105909869009741, 'Bleu_2': 2.2827122562112274e-09, 'Bleu_3': 6.2171329777167914e-12, 'Bleu_4': 3.305261465145361e-13, 'ROUGE_L': 0.09934853420195439, 'CIDEr': 0.0}"
the female educational program has tilted more towards survival and the safety of the middle ground < s > men are less stupid than women in the iq of 2 5 0 0 brothers and sisters < s > the amount of coursework at the cost of exams is higher than that of men .,['more women are growing like men [ sep ] . higher expectation is given to more women [ sep ] more women have the chance to receive first class university'],"{'Bleu_1': 0.14545454545190087, 'Bleu_2': 1.64121987969432e-09, 'Bleu_3': 3.704127177650189e-12, 'Bleu_4': 1.7681275091206876e-13, 'ROUGE_L': 0.09938900203665987, 'CIDEr': 0.0}"
"the more a person eats , the more weight he will lose . < s > the less a person eats , the healthier he is . < s > people who don ' t drink water tend to eat more .",['women on highprotein diets usually do well in weight loss . [ sep ] men on highcarbohydrate diets usually do well in weight loss . [ sep ] men usually like eating apples while women mostly enjoy pears .'],"{'Bleu_1': 0.0952380952358277, 'Bleu_2': 1.5240998561606448e-09, 'Bleu_3': 3.872477926790575e-12, 'Bleu_4': 1.9643802608337804e-13, 'ROUGE_L': 0.09942950285248574, 'CIDEr': 0.0}"
introduce some famous local bies < s > tell readers how to make money in the us < s > explain why these places are popular,['warn customers to order bakeries in advance [ sep ] persuade more people to eat pies'],"{'Bleu_1': 0.07692307692011838, 'Bleu_2': 1.7541160385452435e-09, 'Bleu_3': 5.042374901543655e-12, 'Bleu_4': 2.732400714991063e-13, 'ROUGE_L': 0.09951060358890701, 'CIDEr': 0.0}"
be able to gain the cambridge proficiency certificate < s > have all the english courses you need < s > attend any course you like,['use english as fluently as a native speaker [ sep ] have better pronunciation of english'],"{'Bleu_1': 0.07692307692011838, 'Bleu_2': 1.7541160385452435e-09, 'Bleu_3': 5.042374901543655e-12, 'Bleu_4': 2.732400714991063e-13, 'ROUGE_L': 0.09951060358890701, 'CIDEr': 0.0}"
make us know the development of blogit < s > introduce the history of blogit < s > tell us how to make money on blogit,['offer some information about blogit [ sep ] guide people to realize their dream to write'],"{'Bleu_1': 0.07692307692011838, 'Bleu_2': 1.7541160385452435e-09, 'Bleu_3': 5.042374901543655e-12, 'Bleu_4': 2.732400714991063e-13, 'ROUGE_L': 0.09951060358890701, 'CIDEr': 0.0}"
"seeds are the same as fruits , so they all grow into new plants . < s > plants can not grow without air , water and sunlight . < s > there are many plants around us .",['of all living things animals are most important [ sep ] spores are seeds [ sep ] all fruits of flowering plants have seeds'],"{'Bleu_1': 0.15384615384220912, 'Bleu_2': 2.0121090914115633e-09, 'Bleu_3': 4.783000660880889e-12, 'Bleu_4': 2.3480087200537224e-13, 'ROUGE_L': 0.09951060358890701, 'CIDEr': 0.0}"
how to become legal immigrants < s > an analysis of immigration politics,['the possibitlity of the passage of the dreamact'],"{'Bleu_1': 0.07692307691715985, 'Bleu_2': 2.531848417506296e-09, 'Bleu_3': 8.35271324738965e-12, 'Bleu_4': 4.91327054771308e-13, 'ROUGE_L': 0.09951060358890701, 'CIDEr': 0.0}"
teach children how to save money < s > are the best schools in the world < s > understand your child ' s religion well,"[""focus on religion only in students ' life [ sep ] are fit for all children""]","{'Bleu_1': 0.1923076923002959, 'Bleu_2': 2.7735009810173393e-09, 'Bleu_3': 6.843555631113052e-12, 'Bleu_4': 3.435812002319317e-13, 'ROUGE_L': 0.09951060358890701, 'CIDEr': 0.0}"
join bookcrossing . com . < s > read and release it .,['leave the book in a coffee shop .'],"{'Bleu_1': 0.07692307691715985, 'Bleu_2': 2.531848417506296e-09, 'Bleu_3': 8.35271324738965e-12, 'Bleu_4': 4.91327054771308e-13, 'ROUGE_L': 0.09951060358890701, 'CIDEr': 0.0}"
the services in the parks are better than those in any other area < s > the library has been opened to offer more comfort stations < s > most visitors are interested in canadian culture,"['about 1 5 , 0 0 0 people visited 4 5 parks last season [ sep ] many more people will visit ontario parks in 2 0 1 3 [ sep ] the manager of ontario parks worries they will have fewer visitors']","{'Bleu_1': 0.11434609935833918, 'Bleu_2': 1.6400367518259107e-09, 'Bleu_3': 4.02340759537802e-12, 'Bleu_4': 2.00773089183905e-13, 'ROUGE_L': 0.09967320261437909, 'CIDEr': 0.0}"
"hormones , health , and happiness < s > the science behind your smile author < s > laura rowley and steven hotze",['what is happiness ? [ sep ] money and happiness [ sep ] how to keep yourself happy'],"{'Bleu_1': 0.08695652173534975, 'Bleu_2': 0.06286946134339762, 'Bleu_3': 5.730863459917282e-07, 'Bleu_4': 1.7514895361985758e-09, 'ROUGE_L': 0.09975470155355683, 'CIDEr': 0.0}"
"don ' t throw away things before you have made the most use of them . < s > to keep the earth suitable for future generations . < s > use less energy , water and gas when you don ' t need them .",['zhou liqun dug hole along rivers . [ sep ] buy less to reduce waste in daily life .'],"{'Bleu_1': 0.0869565217372401, 'Bleu_2': 1.3900960936832768e-09, 'Bleu_3': 3.528138752390075e-12, 'Bleu_4': 1.7876896610284681e-13, 'ROUGE_L': 0.09978189749182115, 'CIDEr': 0.0}"
people like to take your grandma for granted < s > there are more differences between finland and canada than between the two communities < s > women have children 2 to 3 years earlier than men when their mothers were still alive,['kids live longer when grandmothers take part in their daily lives [ sep ] most animals die soon after their childbearing years are over [ sep ] women often live for many years after they stop having kids'],"{'Bleu_1': 0.1627906976706328, 'Bleu_2': 1.9687480773490648e-09, 'Bleu_3': 4.555459036750932e-12, 'Bleu_4': 2.204875701880168e-13, 'ROUGE_L': 0.09987720016373311, 'CIDEr': 0.0}"
"father , son and children < s > parents should take an active part in children ' s growing - up < s > children are becoming rich and powerful",['zeng guofan and his children [ sep ] how to raise a child'],"{'Bleu_1': 0.06666666666444447, 'Bleu_2': 1.516196087106396e-09, 'Bleu_3': 4.346278690526959e-12, 'Bleu_4': 2.3482657121813303e-13, 'ROUGE_L': 0.10016420361247946, 'CIDEr': 0.0}"
how to prevent failure < s > the ways to deal with failure < s > the cause of failure,['failure and success'],"{'Bleu_1': 0.04999999999750006, 'Bleu_2': 1.6222142112243812e-09, 'Bleu_3': 5.268026683447044e-12, 'Bleu_4': 3.045255555817617e-13, 'ROUGE_L': 0.10032894736842105, 'CIDEr': 0.0}"
people wearing masks are not allowed to go out for a party < s > the number of people who have to buy tickets is the largest,['participants only wear white masks [ sep ] local people usually look down upon visitors'],"{'Bleu_1': 0.07407407407133063, 'Bleu_2': 1.6878989450757279e-09, 'Bleu_3': 4.84824202339428e-12, 'Bleu_4': 2.6250368735977527e-13, 'ROUGE_L': 0.10041152263374485, 'CIDEr': 0.0}"
